# Objectif from: value function and simulated trajectory, runningCost switchingCost finalCost
-187.141	-1984.36	-1984.36	0	0
# Data layout: time_steps  dim_state  dim_control  nb_mode
118 4 2 1
# Variable names: 
canopy soilMoisture nitrogen totalFertig irig Icn 
# Data layout: time  state  control  mode
0	0.0082	0.379	7.221	1e-05	10	0.3	0
1	0.00881663	0.38147	7.48376	0.30001	10	0.3	0
2	0.00922596	0.387713	7.7224	0.60001	10	0.3	0
3	0.00999185	0.387526	7.90004	0.90001	10	0.3	0
4	0.0107942	0.376115	8.07661	1.20001	10	0.3	0
5	0.0114459	0.394984	8.36443	1.50001	10	0.3	0
6	0.0117455	0.382168	8.46097	1.80001	10	0.3	0
7	0.0125342	0.379655	8.68395	2.10001	10	0.3	0
8	0.0135962	0.380939	8.93171	2.40001	10	0.3	0
9	0.0146684	0.380277	9.16372	2.70001	10	0.3	0
10	0.0159746	0.380558	9.40128	3.00001	10	0.3	0
11	0.0180488	0.379841	9.63316	3.30001	10	0.3	0
12	0.0201938	0.380461	9.87192	3.60001	10	0.3	0
13	0.0229352	0.379883	10.1009	3.90001	10	0.3	0
14	0.026387	0.380065	10.3349	4.20001	10	0.3	0
15	0.0305917	0.379861	10.5642	4.50001	10	0.3	0
16	0.0354607	0.380006	10.794	4.80001	10	0.3	0
17	0.041856	0.379655	11.0187	5.10001	10	0.3	0
18	0.0491182	0.38216	11.2459	5.40001	10	0.3	0
19	0.0559751	0.381068	11.4371	5.70001	10	0.3	0
20	0.0629848	0.379715	11.6418	6.00001	10	0.3	0
21	0.0695435	0.380808	11.865	6.30001	10	0.3	0
22	0.0789021	0.379941	12.0675	6.60001	10	0.3	0
23	0.085431	0.383137	12.2846	6.90001	10	0.3	0
24	0.0950629	0.381394	12.4482	7.20001	10	0.3	0
25	0.100457	0.382591	12.6417	7.50001	10	0.3	0
26	0.11595	0.378329	12.803	7.80001	10	0.3	0
27	0.136175	0.38052	13.0246	8.10001	10	0.3	0
28	0.161092	0.37891	13.2032	8.40001	10	0.3	0
29	0.190157	0.379918	13.4008	8.70001	6.6	0.198	0
30	0.202685	0.377481	13.499	8.89801	2.8	0.084	0
31	0.232527	0.373615	13.5003	8.98201	0.6	0.018	0
32	0.246323	0.377038	13.4989	9.00001	1.8	0.054	0
33	0.258606	0.383142	13.5003	9.05401	6.8	0.204	0
34	0.302942	0.373194	13.5021	9.25801	1	0.03	0
35	0.323752	0.400923	13.4997	9.28801	10	0.3	0
36	0.365186	0.366024	13.3141	9.58801	7.8	0.234	0
37	0.392012	0.371694	13.5018	9.82201	0.4	0.012	0
38	0.398876	0.38714	13.5014	9.83401	7.6	0.228	0
39	0.412668	0.375382	13.5009	10.062	1.6	0.048	0
40	0.437002	0.380778	13.4965	10.11	5.6	0.168	0
41	0.472116	0.374191	13.497	10.278	1.8	0.054	0
42	0.496818	0.374261	13.4987	10.332	1	0.03	0
43	0.508249	0.404046	13.5031	10.362	10	0.3	0
44	0.543304	0.364341	13.2566	10.662	10	0.3	0
45	0.574291	0.371409	13.4792	10.962	4.4	0.132	0
46	0.61539	0.371672	13.4998	11.094	4.4	0.132	0
47	0.657673	0.371415	13.5026	11.226	4.8	0.144	0
